,bm25,tfidf,jmsmoothing,tfidf_stopping,jmsmoothing_stopping,Lucene,bm25_query_enrichment,bm25_stopping
35,0.14065934065934066,0.13076923076923078,0.1340659340659341,0.15219780219780218,0.15164835164835164,0.1521978021978022,0.17307692307692304,0.15879120879120878
36,0.13728632478632477,0.12927350427350429,0.13141025641025642,0.14850427350427348,0.1501068376068376,0.1495726495726496,0.17254273504273504,0.15544871794871795
37,0.1340956340956341,0.12681912681912683,0.13045738045738045,0.14501039501039503,0.14812889812889815,0.14604989604989607,0.16891891891891891,0.15280665280665284
38,0.13107287449392713,0.12499999999999999,0.12803643724696356,0.14321862348178135,0.14524291497975708,0.1437246963562753,0.1654858299595142,0.15030364372469637
39,0.1316568047337278,0.12179487179487179,0.12573964497041423,0.141025641025641,0.14398422090729784,0.14102564102564102,0.16272189349112426,0.14842209072978302
40,0.12932692307692306,0.12067307692307691,0.12548076923076923,0.13798076923076924,0.14086538461538461,0.13846153846153847,0.16057692307692312,0.14519230769230768
41,0.12711069418386492,0.12054409005628518,0.12335834896810507,0.13555347091932457,0.1402439024390244,0.13555347091932457,0.15853658536585366,0.1430581613508443
42,0.12545787545787543,0.11996336996336995,0.12133699633699632,0.13553113553113552,0.13827838827838826,0.13324175824175824,0.15613553113553114,0.14056776556776554
43,0.1247763864042934,0.11985688729874776,0.11851520572450808,0.13416815742397137,0.1368515205724508,0.13237924865831843,0.1542933810375671,0.13953488372093023
44,0.12281468531468533,0.11844405594405595,0.11669580419580416,0.131993006993007,0.1346153846153846,0.13024475524475523,0.15340909090909094,0.13767482517482518
45,0.12136752136752137,0.11581196581196582,0.11452991452991451,0.13076923076923078,0.1329059829059829,0.12991452991452992,0.1512820512820513,0.1346153846153846
46,0.11914715719063548,0.11329431438127092,0.1137123745819398,0.12959866220735788,0.13168896321070236,0.12918060200668896,0.14966555183946487,0.13252508361204016
47,0.11702127659574467,0.1108837970540098,0.11333878887070378,0.12725040916530278,0.12970540098199673,0.12725040916530278,0.14770867430441897,0.1309328968903437
48,0.11658653846153846,0.109375,0.11217948717948721,0.12580128205128205,0.12820512820512822,0.1262019230769231,0.14543269230769232,0.1298076923076923
49,0.11420722135007849,0.1079277864992151,0.11145996860282575,0.12480376766091052,0.1271585557299843,0.12558869701726844,0.14285714285714285,0.1271585557299843
50,0.11384615384615385,0.1076923076923077,0.10961538461538461,0.12269230769230771,0.1246153846153846,0.12384615384615384,0.14076923076923076,0.125
51,0.11236802413273,0.10633484162895927,0.10897435897435896,0.12217194570135748,0.12330316742081449,0.12254901960784313,0.13838612368024134,0.12330316742081447
52,0.11057692307692307,0.10465976331360947,0.10687869822485205,0.1205621301775148,0.1227810650887574,0.12093195266272189,0.13646449704142014,0.12167159763313609
53,0.10921625544267057,0.10341074020319303,0.10595065312046445,0.11973875181422353,0.12119013062409287,0.11937590711175618,0.1353410740203193,0.11973875181422353
54,0.10790598290598291,0.1014957264957265,0.10470085470085468,0.11858974358974356,0.11894586894586892,0.11930199430199427,0.13319088319088318,0.11787749287749288
55,0.10594405594405593,0.09999999999999999,0.10314685314685314,0.11713286713286714,0.11853146853146854,0.11853146853146855,0.13181818181818183,0.11608391608391608
56,0.10508241758241758,0.09821428571428573,0.10164835164835165,0.11675824175824173,0.11641483516483515,0.11675824175824176,0.13083791208791212,0.11504120879120878
57,0.10357624831309041,0.09649122807017545,0.10020242914979757,0.1153846153846154,0.11605937921727394,0.11605937921727394,0.13056680161943318,0.11302294197031038
58,0.10377984084880636,0.09582228116710875,0.09880636604774538,0.11372679045092839,0.11505305039787797,0.11472148541114059,0.12897877984084885,0.11206896551724135
59,0.10234680573663625,0.0951760104302477,0.09745762711864403,0.113754889178618,0.11342894393741852,0.11310299869621904,0.12744458930899608,0.11016949152542373
60,0.10128205128205128,0.09423076923076924,0.09647435897435898,0.11249999999999999,0.11249999999999999,0.11153846153846152,0.12564102564102564,0.10865384615384614
61,0.10056746532156367,0.0939470365699874,0.09583858764186635,0.11097099621689785,0.11286254728877682,0.11065573770491804,0.1235813366960908,0.10718789407313996
62,0.09987593052109182,0.09336228287841192,0.09429280397022333,0.11011166253101737,0.1110421836228288,0.10918114143920596,0.12158808933002482,0.10576923076923077
63,0.09890109890109891,0.09188034188034185,0.09340659340659342,0.10927960927960927,0.10958485958485957,0.10805860805860805,0.12026862026862027,0.1056166056166056
64,0.09765625,0.09044471153846154,0.0928485576923077,0.10787259615384616,0.1084735576923077,0.10667067307692307,0.11929086538461539,0.10426682692307693
