,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,36,37,38,39,40,42,43,44,45,48,49,57,58,59,60,61,62,63,64
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5
3,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333
4,0.25,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.75,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.25,0.0,0.25,0.0,0.5,0.75,0.0,0.0,0.25,0.5,0.5,0.25,0.75,0.25,0.75,0.25
5,0.2,0.6,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.8,0.6,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.2,0.0,0.4,0.4,0.6,0.2,0.0,0.2,0.0,0.4,0.6,0.0,0.0,0.2,0.4,0.6,0.4,0.8,0.2,0.8,0.2
6,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
7,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.14285714285714285
8,0.125,0.375,0.0,0.125,0.125,0.25,0.25,0.0,0.25,0.875,0.625,0.125,0.375,0.125,0.125,0.375,0.375,0.375,0.25,0.25,0.125,0.375,0.25,0.0,0.375,0.125,0.25,0.5,0.25,0.0,0.125,0.125,0.0,0.375,0.375,0.5,0.375,0.125,0.125,0.25,0.25,0.625,0.0,0.125,0.125,0.5,0.625,0.375,0.625,0.125,0.75,0.125
9,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.1111111111111111
